installment,purpose,application_type,int_rate,last_pymnt_amnt,loan_amnt,revol_bal,delinq_2yrs,inq_last_6mths,mort_acc,grade,open_acc,revol_util,total_acc,fico_range_low,fico_range_high,addr_state,emp_length,home_ownership,verification_status,annual_inc,loan_status
472.03,credit_card,Individual,14.64,5360.05,20000.0,20366.0,1.0,0.0,1.0,C,15.0,65.7,24.0,685.0,689.0,UT,1 year,RENT,Source Verified,45000.0,Fully Paid
791.88,debt_consolidation,Individual,14.98,9591.81,22850.0,6234.0,0.0,1.0,3.0,C,8.0,44.8,24.0,700.0,704.0,MD,,MORTGAGE,Verified,53000.0,Fully Paid
194.27,credit_card,Individual,15.05,4093.43,5600.0,4967.0,2.0,3.0,0.0,C,19.0,22.6,33.0,660.0,664.0,NY,9 years,RENT,Source Verified,75000.0,Fully Paid
220.87,debt_consolidation,Individual,13.59,220.87,6500.0,71197.0,3.0,0.0,1.0,C,17.0,21.0,25.0,715.0,719.0,FL,2 years,MORTGAGE,Not Verified,95000.0,Current
325.69,other,Individual,13.99,325.69,14000.0,13492.0,0.0,0.0,0.0,C,9.0,83.3,20.0,685.0,689.0,NJ,10+ years,RENT,Not Verified,67000.0,Charged Off
121.82,other,Individual,6.07,121.82,4000.0,10336.0,0.0,0.0,3.0,A,21.0,34.8,59.0,725.0,729.0,GA,1 year,MORTGAGE,Not Verified,127500.0,Current
498.27,debt_consolidation,Individual,24.49,16306.4,17150.0,3672.0,0.0,1.0,2.0,E,10.0,66.8,41.0,665.0,669.0,FL,4 years,MORTGAGE,Source Verified,54229.0,Fully Paid
186.67,other,Individual,7.51,194.43,6000.0,336.0,0.0,2.0,,A,9.0,2.5,18.0,750.0,754.0,MI,3 years,MORTGAGE,Not Verified,38000.0,Fully Paid
366.51,debt_consolidation,Individual,18.99,366.51,10000.0,13731.0,1.0,0.0,0.0,D,17.0,55.4,28.0,675.0,679.0,NY,1 year,OWN,Source Verified,40000.0,Current
177.74,debt_consolidation,Individual,6.49,402.69,5800.0,8676.0,2.0,1.0,0.0,A,17.0,47.9,35.0,680.0,684.0,FL,< 1 year,RENT,Not Verified,51000.0,Fully Paid
66.42,major_purchase,Individual,11.99,66.42,2000.0,1634.0,0.0,0.0,0.0,B,5.0,58.4,23.0,680.0,684.0,MS,10+ years,MORTGAGE,Not Verified,35000.0,Current
539.03,debt_consolidation,Individual,12.99,14731.04,16000.0,8888.0,0.0,2.0,0.0,C,16.0,29.9,43.0,675.0,679.0,CA,10+ years,RENT,Source Verified,55000.0,Fully Paid
638.77,credit_card,Individual,10.16,1276.3,19750.0,15255.0,0.0,1.0,0.0,B,14.0,43.8,30.0,705.0,709.0,NY,5 years,RENT,Not Verified,45000.0,Fully Paid
620.66,home_improvement,Individual,7.34,620.66,20000.0,7615.0,1.0,0.0,2.0,A,11.0,17.3,22.0,695.0,699.0,NJ,10+ years,MORTGAGE,Source Verified,109875.0,Current
917.97,debt_consolidation,Individual,19.52,917.97,35000.0,44956.0,0.0,1.0,4.0,E,17.0,84.3,46.0,695.0,699.0,OH,4 years,MORTGAGE,Verified,92000.0,Charged Off
189.72,debt_consolidation,Individual,10.64,3812.57,5825.0,11978.0,0.0,0.0,0.0,B,4.0,56.5,9.0,670.0,674.0,WI,,RENT,Verified,20000.0,Fully Paid
461.5,debt_consolidation,Joint App,18.45,461.5,18000.0,9025.0,0.0,1.0,4.0,D,8.0,49.6,23.0,690.0,694.0,NC,10+ years,MORTGAGE,Verified,34000.0,Current
324.65,debt_consolidation,Individual,13.99,7170.85,9500.0,7510.0,0.0,1.0,2.0,C,16.0,59.6,53.0,660.0,664.0,GA,6 years,OWN,Source Verified,75000.0,Fully Paid
141.57,major_purchase,Individual,9.8,4409.59,4400.0,6899.0,0.0,1.0,3.0,B,14.0,52.7,32.0,725.0,729.0,AL,,MORTGAGE,Not Verified,80000.0,Fully Paid
158.27,credit_card,Individual,11.49,158.27,4800.0,4025.0,1.0,2.0,1.0,B,8.0,27.8,15.0,660.0,664.0,CO,< 1 year,RENT,Source Verified,70000.0,Current
451.73,debt_consolidation,Individual,5.32,3857.24,15000.0,51356.0,0.0,2.0,7.0,A,12.0,31.9,40.0,750.0,754.0,OK,10+ years,MORTGAGE,Source Verified,240000.0,Fully Paid
96.71,debt_consolidation,Individual,9.93,96.71,3000.0,2710.0,0.0,0.0,0.0,B,6.0,26.8,7.0,670.0,674.0,OR,1 year,RENT,Not Verified,28000.0,Current
635.41,debt_consolidation,Individual,16.29,13116.23,18000.0,11707.0,0.0,2.0,0.0,C,13.0,35.3,21.0,710.0,714.0,TX,4 years,RENT,Verified,72000.0,Fully Paid
341.73,other,Individual,13.99,8255.04,10000.0,10596.0,0.0,0.0,1.0,C,9.0,40.9,10.0,710.0,714.0,FL,,OWN,Source Verified,90000.0,Fully Paid
1187.57,credit_card,Individual,13.49,1187.57,35000.0,21794.0,1.0,0.0,0.0,C,16.0,47.7,28.0,680.0,684.0,NJ,4 years,RENT,Verified,100000.0,Current
180.04,debt_consolidation,Individual,10.99,3012.66,5500.0,5597.0,0.0,3.0,1.0,B,14.0,27.4,44.0,660.0,664.0,RI,7 years,MORTGAGE,Source Verified,40000.0,Fully Paid
322.63,debt_consolidation,Individual,9.99,322.41,10000.0,5509.0,0.0,1.0,0.0,B,9.0,29.0,23.0,710.0,714.0,MA,< 1 year,RENT,Not Verified,75000.0,Fully Paid
332.1,credit_card,Individual,11.99,331.9,10000.0,14405.0,0.0,3.0,2.0,B,13.0,42.5,29.0,705.0,709.0,MI,10+ years,MORTGAGE,Not Verified,75000.0,Fully Paid
308.0,major_purchase,Individual,6.83,408.0,10000.0,178.0,0.0,0.0,0.0,A,8.0,0.6,14.0,765.0,769.0,SD,,OWN,Not Verified,40000.0,Current
625.9,credit_card,Individual,7.91,6669.05,20000.0,54928.0,0.0,1.0,0.0,A,8.0,88.2,18.0,725.0,729.0,CA,< 1 year,RENT,Verified,145000.0,Fully Paid
585.74,debt_consolidation,Individual,14.31,585.74,25000.0,14934.0,0.0,1.0,5.0,C,11.0,45.1,34.0,680.0,684.0,OH,< 1 year,RENT,Source Verified,78500.0,Current
139.82,moving,Individual,15.59,2912.85,4000.0,12028.0,0.0,1.0,2.0,D,12.0,24.0,29.0,705.0,709.0,FL,10+ years,MORTGAGE,Not Verified,60000.0,Fully Paid
310.56,debt_consolidation,Individual,7.39,310.56,10000.0,3519.0,0.0,0.0,1.0,A,7.0,46.9,13.0,695.0,699.0,IN,7 years,MORTGAGE,Not Verified,33000.0,Current
302.45,debt_consolidation,Individual,10.72,302.45,14000.0,11917.0,0.0,0.0,0.0,B,7.0,55.2,13.0,680.0,684.0,VA,2 years,RENT,Not Verified,78000.0,Current
452.89,debt_consolidation,Individual,17.57,452.89,18000.0,16726.0,0.0,1.0,1.0,D,12.0,54.0,32.0,665.0,669.0,KY,7 years,MORTGAGE,Not Verified,66000.0,Charged Off
259.08,home_improvement,Individual,18.94,259.08,10000.0,21737.0,2.0,0.0,1.0,D,21.0,23.8,28.0,715.0,719.0,AZ,7 years,MORTGAGE,Source Verified,100000.0,Current
395.67,debt_consolidation,Individual,6.03,790.82,13000.0,45956.0,0.0,0.0,1.0,A,22.0,28.6,37.0,740.0,744.0,PA,10+ years,OWN,Source Verified,62000.0,Fully Paid
125.28,debt_consolidation,Individual,7.96,125.28,4000.0,7339.0,1.0,0.0,0.0,A,9.0,18.7,10.0,735.0,739.0,IL,,RENT,Source Verified,28800.0,Current
488.42,debt_consolidation,Individual,13.98,18149.67,21000.0,6401.0,0.0,2.0,1.0,C,5.0,61.0,14.0,700.0,704.0,MD,10+ years,MORTGAGE,Verified,131053.0,Fully Paid
915.93,credit_card,Individual,6.24,6428.37,30000.0,23681.0,0.0,0.0,1.0,A,10.0,46.6,18.0,770.0,774.0,NY,10+ years,MORTGAGE,Source Verified,80000.0,Fully Paid
216.59,major_purchase,Individual,7.14,866.04,7000.0,2656.0,0.0,2.0,,A,7.0,29.5,8.0,750.0,754.0,CA,3 years,MORTGAGE,Source Verified,33600.0,Fully Paid
212.43,home_improvement,Individual,9.99,212.43,10000.0,10441.0,0.0,0.0,0.0,B,9.0,42.1,28.0,680.0,684.0,TX,< 1 year,MORTGAGE,Source Verified,50000.0,Current
374.83,debt_consolidation,Individual,20.5,7.32,14000.0,12344.0,0.0,0.0,0.0,E,7.0,92.1,14.0,670.0,674.0,CA,< 1 year,OWN,Source Verified,40000.0,Fully Paid
169.66,car,Individual,13.49,1618.76,5000.0,7352.0,0.0,1.0,0.0,C,8.0,47.1,9.0,675.0,679.0,FL,6 years,OWN,Not Verified,36000.0,Fully Paid
368.9,credit_card,Individual,13.59,368.9,16000.0,14841.0,0.0,0.0,0.0,C,6.0,81.1,8.0,715.0,719.0,CA,2 years,OWN,Source Verified,60000.0,Current
186.81,other,Individual,16.49,186.81,7600.0,6695.0,0.0,3.0,,D,9.0,54.3,21.0,675.0,679.0,NY,2 years,RENT,Verified,36000.0,Charged Off
340.96,debt_consolidation,Individual,19.52,340.96,13000.0,22425.0,0.0,2.0,0.0,E,14.0,78.7,21.0,665.0,669.0,NY,10+ years,OWN,Source Verified,45000.0,Charged Off
316.07,debt_consolidation,Individual,11.39,316.07,9600.0,12390.0,0.0,0.0,0.0,B,13.0,34.6,14.0,685.0,689.0,CO,7 years,RENT,Source Verified,60000.0,Current
368.94,debt_consolidation,Individual,6.71,368.94,12000.0,12230.0,0.0,0.0,0.0,A,10.0,50.1,22.0,725.0,729.0,PA,9 years,RENT,Not Verified,61000.0,Current
198.76,other,Individual,17.97,198.76,5500.0,4539.0,0.0,0.0,2.0,D,11.0,38.1,25.0,725.0,729.0,MI,10+ years,MORTGAGE,Not Verified,43000.0,Current
691.3,other,Individual,10.72,691.3,32000.0,7473.0,0.0,1.0,5.0,B,27.0,6.2,46.0,800.0,804.0,CA,3 years,MORTGAGE,Source Verified,130000.0,Current
448.02,debt_consolidation,Individual,19.47,448.02,17100.0,24784.0,0.0,1.0,0.0,D,24.0,41.4,42.0,675.0,679.0,IL,3 years,RENT,Not Verified,43000.0,Charged Off
109.97,debt_consolidation,Individual,8.18,677.64,3500.0,17764.0,0.0,1.0,0.0,B,19.0,80.4,28.0,665.0,669.0,DC,10+ years,RENT,Source Verified,100000.0,Fully Paid
814.7,debt_consolidation,Individual,8.19,814.7,40000.0,138752.0,0.0,0.0,1.0,A,30.0,36.6,50.0,740.0,744.0,OH,10+ years,RENT,Source Verified,127000.0,Current
313.23,debt_consolidation,Individual,7.97,8345.2,10000.0,23743.0,0.0,1.0,2.0,A,18.0,73.3,34.0,680.0,684.0,KS,1 year,MORTGAGE,Source Verified,80000.0,Fully Paid
405.08,debt_consolidation,Individual,15.61,405.08,16800.0,11980.0,0.0,2.0,1.0,D,24.0,48.9,49.0,660.0,664.0,TX,6 years,MORTGAGE,Source Verified,48500.0,Current
644.69,credit_card,Individual,9.93,215.0,20000.0,53430.0,2.0,0.0,1.0,B,17.0,48.2,44.0,705.0,709.0,AZ,< 1 year,MORTGAGE,Not Verified,135000.0,Charged Off
533.04,debt_consolidation,Individual,12.21,10993.82,16000.0,9323.0,0.0,6.0,,B,7.0,31.8,23.0,755.0,759.0,AK,2 years,MORTGAGE,Not Verified,120000.0,Fully Paid
368.72,debt_consolidation,Individual,6.67,368.72,12000.0,2931.0,0.0,1.0,4.0,A,13.0,14.9,27.0,705.0,709.0,KY,10+ years,MORTGAGE,Source Verified,200000.0,Current
308.0,credit_card,Individual,6.83,308.0,10000.0,8309.0,0.0,0.0,0.0,A,6.0,49.5,10.0,675.0,679.0,CA,1 year,RENT,Source Verified,70000.0,Current
276.68,credit_card,Individual,13.59,276.68,12000.0,16122.0,1.0,0.0,0.0,C,7.0,86.7,20.0,690.0,694.0,NC,10+ years,OWN,Not Verified,42000.0,Current
573.86,debt_consolidation,Individual,23.87,573.86,20000.0,6574.0,1.0,1.0,2.0,E,10.0,27.9,19.0,695.0,699.0,MN,5 years,MORTGAGE,Verified,40000.0,Charged Off
351.67,home_improvement,Individual,16.02,351.67,10000.0,16506.0,0.0,1.0,2.0,C,12.0,56.9,33.0,665.0,669.0,CO,,MORTGAGE,Not Verified,40000.0,Current
163.49,other,Individual,10.91,163.49,5000.0,7564.0,0.0,0.0,0.0,B,11.0,31.0,18.0,675.0,679.0,CA,,RENT,Verified,39000.0,Current
378.58,credit_card,Individual,14.49,4949.9,11000.0,7764.0,0.0,1.0,0.0,C,16.0,32.8,22.0,695.0,699.0,MA,4 years,RENT,Verified,35500.0,Fully Paid
402.83,debt_consolidation,Individual,19.24,500.0,15450.0,28669.0,0.0,0.0,0.0,E,9.0,88.8,14.0,670.0,674.0,UT,10+ years,OWN,Source Verified,43000.0,Charged Off
839.11,medical,Individual,12.73,839.11,25000.0,89052.0,0.0,1.0,0.0,B,12.0,43.4,30.0,740.0,744.0,FL,< 1 year,OWN,Source Verified,150000.0,Current
274.1,debt_consolidation,Individual,16.29,274.1,11200.0,8505.0,0.0,1.0,2.0,D,12.0,55.0,24.0,690.0,694.0,CA,4 years,MORTGAGE,Not Verified,80000.0,Current
866.88,debt_consolidation,Individual,15.02,866.88,25000.0,38066.0,0.0,0.0,2.0,C,19.0,65.2,27.0,715.0,719.0,VA,10+ years,OWN,Source Verified,115000.0,Current
215.66,debt_consolidation,Individual,17.58,223.75,6000.0,45395.0,1.0,0.0,,D,7.0,95.4,12.0,660.0,664.0,CA,4 years,RENT,Not Verified,75000.0,Fully Paid
666.42,home_improvement,Individual,15.02,666.42,28000.0,215.0,0.0,1.0,5.0,C,4.0,1.0,14.0,840.0,844.0,WA,10+ years,MORTGAGE,Verified,109000.0,Current
760.89,debt_consolidation,Individual,6.03,3780.12,25000.0,22101.0,0.0,0.0,0.0,A,7.0,62.6,16.0,705.0,709.0,NJ,9 years,RENT,Source Verified,125000.0,Fully Paid
956.37,debt_consolidation,Individual,9.17,4725.07,30000.0,27453.0,0.0,0.0,3.0,B,14.0,44.3,35.0,730.0,734.0,NE,< 1 year,MORTGAGE,Source Verified,60000.0,Fully Paid
369.0,debt_consolidation,Individual,12.69,369.0,11000.0,4474.0,0.0,0.0,1.0,C,8.0,64.8,14.0,685.0,689.0,AZ,5 years,RENT,Source Verified,45000.0,Charged Off
693.24,debt_consolidation,Individual,13.99,693.24,29800.0,4941.0,1.0,0.0,6.0,C,2.0,98.8,14.0,665.0,669.0,MN,3 years,MORTGAGE,Source Verified,110000.0,Current
354.0,debt_consolidation,Individual,21.97,354.0,12825.0,5692.0,0.0,1.0,1.0,E,8.0,64.7,23.0,690.0,694.0,IL,3 years,MORTGAGE,Source Verified,52000.0,Charged Off
250.33,wedding,Individual,7.9,753.39,8000.0,2940.0,0.0,0.0,1.0,A,3.0,22.1,8.0,800.0,804.0,MA,10+ years,MORTGAGE,Not Verified,58000.0,Fully Paid
200.76,car,Individual,5.99,201.37,6600.0,6254.0,0.0,3.0,,A,9.0,12.4,30.0,780.0,784.0,MI,10+ years,OWN,Source Verified,26400.0,Fully Paid
525.52,debt_consolidation,Individual,16.99,13125.79,21150.0,14729.0,2.0,0.0,1.0,D,16.0,56.0,35.0,660.0,664.0,WY,< 1 year,MORTGAGE,Verified,70720.0,Fully Paid
196.35,debt_consolidation,Individual,18.75,196.35,5375.0,8919.0,0.0,1.0,1.0,D,12.0,55.4,18.0,670.0,674.0,CA,2 years,MORTGAGE,Verified,26000.0,Charged Off
377.71,debt_consolidation,Individual,14.65,377.71,16000.0,55617.0,0.0,0.0,5.0,C,24.0,86.1,34.0,660.0,664.0,UT,1 year,MORTGAGE,Source Verified,150000.0,Current
529.94,debt_consolidation,Joint App,13.56,529.94,23000.0,1510.0,0.0,0.0,2.0,C,16.0,3.5,26.0,735.0,739.0,KS,3 years,MORTGAGE,Verified,68000.0,Current
664.2,debt_consolidation,Individual,11.99,664.2,20000.0,11691.0,1.0,1.0,3.0,C,20.0,84.7,32.0,690.0,694.0,TX,2 years,MORTGAGE,Verified,42000.0,Late (31-120 days)
169.8,debt_consolidation,Individual,6.99,169.8,5500.0,5371.0,0.0,0.0,5.0,A,8.0,18.7,19.0,730.0,734.0,KS,1 year,OWN,Not Verified,34000.0,Current
304.59,debt_consolidation,Individual,14.31,304.59,13000.0,12082.0,0.0,0.0,0.0,C,12.0,52.8,23.0,680.0,684.0,OH,2 years,RENT,Source Verified,36400.0,Charged Off
614.62,credit_card,Individual,6.68,614.62,20000.0,118776.0,0.0,0.0,2.0,A,12.0,39.1,25.0,740.0,744.0,CA,10+ years,MORTGAGE,Source Verified,111000.0,Fully Paid
972.97,debt_consolidation,Individual,23.4,972.97,25000.0,161444.0,0.0,0.0,9.0,E,14.0,83.0,47.0,685.0,689.0,GA,10+ years,MORTGAGE,Source Verified,780000.0,Current
146.24,debt_consolidation,Individual,15.31,20.0,4200.0,9968.0,0.0,0.0,3.0,C,9.0,69.7,43.0,675.0,679.0,NY,1 year,MORTGAGE,Source Verified,46000.0,Charged Off
263.57,debt_consolidation,Individual,11.22,263.36,8025.0,5929.0,0.0,2.0,0.0,B,9.0,34.0,12.0,695.0,699.0,WV,2 years,OWN,Not Verified,35000.0,Fully Paid
163.67,other,Individual,10.99,163.67,5000.0,6258.0,0.0,0.0,0.0,B,15.0,75.4,19.0,685.0,689.0,TX,6 years,RENT,Source Verified,50000.0,Current
397.33,debt_consolidation,Individual,19.99,8330.18,15000.0,5959.0,0.0,0.0,0.0,E,11.0,74.5,16.0,675.0,679.0,TX,7 years,RENT,Source Verified,63000.0,Fully Paid
1011.69,debt_consolidation,Individual,13.06,1011.69,30000.0,461.0,0.0,0.0,0.0,C,6.0,6.5,12.0,795.0,799.0,AZ,< 1 year,MORTGAGE,Source Verified,33000.0,Current
154.73,home_improvement,Individual,9.93,154.73,4800.0,3103.0,0.0,0.0,1.0,B,5.0,60.8,17.0,660.0,664.0,AZ,10+ years,OWN,Source Verified,61000.0,Current
512.6,debt_consolidation,Individual,13.99,512.6,15000.0,34532.0,0.0,0.0,0.0,C,11.0,91.4,21.0,695.0,699.0,PA,5 years,OWN,Source Verified,75000.0,Current
247.79,major_purchase,Individual,7.21,247.79,8000.0,19559.0,0.0,1.0,1.0,A,23.0,16.4,30.0,720.0,724.0,CA,5 years,MORTGAGE,Source Verified,320000.0,Current
569.6,debt_consolidation,Individual,13.06,569.6,25000.0,20806.0,0.0,0.0,2.0,C,14.0,51.2,20.0,710.0,714.0,MO,10+ years,MORTGAGE,Source Verified,71500.0,Current
903.55,debt_consolidation,Individual,26.3,903.55,30000.0,28367.0,0.0,3.0,1.0,E,16.0,76.1,35.0,665.0,669.0,ME,10+ years,OWN,Source Verified,95000.0,Current
291.95,credit_card,Individual,16.02,291.95,12000.0,16150.0,0.0,0.0,0.0,C,8.0,92.3,10.0,675.0,679.0,NJ,10+ years,RENT,Not Verified,64000.0,Current
226.15,home_improvement,Joint App,18.06,6303.3,6250.0,1439.0,0.0,0.0,2.0,D,6.0,22.1,8.0,725.0,729.0,WY,5 years,MORTGAGE,Source Verified,73000.0,Fully Paid
194.99,debt_consolidation,Individual,10.49,3434.15,6000.0,2457.0,0.0,0.0,0.0,B,7.0,7.6,12.0,685.0,689.0,UT,9 years,RENT,Not Verified,49000.0,Fully Paid
904.61,debt_consolidation,Individual,12.73,904.61,40000.0,14523.0,0.0,0.0,2.0,B,4.0,84.4,8.0,700.0,704.0,AL,10+ years,MORTGAGE,Verified,102000.0,Current
664.2,debt_consolidation,Individual,11.99,42.47,20000.0,11964.0,0.0,0.0,5.0,B,14.0,57.2,31.0,660.0,664.0,NV,8 years,RENT,Source Verified,55000.0,Fully Paid
1073.62,credit_card,Individual,17.27,1073.62,30000.0,31765.0,0.0,0.0,2.0,D,14.0,62.7,19.0,685.0,689.0,CO,4 years,OWN,Verified,100000.0,Charged Off
329.72,credit_card,Individual,11.49,329.72,10000.0,31361.0,0.0,1.0,4.0,B,27.0,37.7,50.0,670.0,674.0,NC,4 years,MORTGAGE,Source Verified,68000.0,Charged Off
350.22,debt_consolidation,Joint App,6.07,350.22,11500.0,17325.0,0.0,0.0,2.0,A,12.0,18.8,19.0,825.0,829.0,NJ,4 years,MORTGAGE,Not Verified,32000.0,Current
687.98,debt_consolidation,Individual,13.35,25790.61,30000.0,33656.0,0.0,1.0,4.0,C,15.0,35.8,39.0,720.0,724.0,KS,10+ years,MORTGAGE,Verified,170000.0,Fully Paid
297.0,debt_consolidation,Individual,11.55,9014.87,9000.0,8086.0,0.0,0.0,0.0,B,9.0,33.3,11.0,685.0,689.0,TX,< 1 year,RENT,Not Verified,29000.0,Fully Paid
76.09,credit_card,Individual,6.03,1927.26,2500.0,1369.0,0.0,0.0,2.0,A,9.0,11.6,29.0,765.0,769.0,CO,8 years,MORTGAGE,Not Verified,31000.0,Fully Paid
321.5,credit_card,Individual,9.75,681.22,10000.0,9279.0,0.0,0.0,0.0,B,14.0,31.8,20.0,675.0,679.0,MI,1 year,RENT,Source Verified,40000.0,Fully Paid
568.44,credit_card,Individual,6.67,568.44,18500.0,8638.0,0.0,0.0,1.0,A,8.0,31.2,20.0,700.0,704.0,FL,9 years,OWN,Not Verified,119000.0,Current
314.48,debt_consolidation,Individual,8.24,5447.42,10000.0,4980.0,1.0,0.0,0.0,B,8.0,31.5,12.0,665.0,669.0,CA,6 years,RENT,Source Verified,52000.0,Fully Paid
193.07,credit_card,Individual,6.49,1518.27,6300.0,12698.0,0.0,0.0,0.0,A,10.0,40.6,25.0,680.0,684.0,NY,4 years,RENT,Not Verified,65000.0,Fully Paid
506.53,debt_consolidation,Individual,12.69,3937.93,15100.0,21776.0,0.0,0.0,0.0,C,8.0,81.3,25.0,700.0,704.0,PA,10+ years,RENT,Verified,36000.0,Fully Paid
682.68,debt_consolidation,Joint App,21.45,682.68,25000.0,20398.0,0.0,0.0,0.0,D,10.0,52.0,15.0,715.0,719.0,MA,10+ years,RENT,Source Verified,65000.0,Current
275.33,small_business,Individual,14.49,275.33,8000.0,12825.0,1.0,0.0,0.0,C,17.0,30.9,27.0,680.0,684.0,NY,6 years,RENT,Source Verified,65000.0,Charged Off
129.11,debt_consolidation,Individual,13.58,3804.73,3800.0,3586.0,0.0,3.0,0.0,C,14.0,18.0,19.0,755.0,759.0,GA,,RENT,Verified,15000.0,Fully Paid
322.42,debt_consolidation,Individual,18.92,322.42,12450.0,12120.0,0.0,0.0,0.0,D,9.0,83.0,32.0,685.0,689.0,MI,3 years,RENT,Source Verified,39915.0,Charged Off
152.27,house,Individual,6.07,152.27,5000.0,19058.0,0.0,0.0,6.0,A,11.0,42.0,35.0,765.0,769.0,AL,,OWN,Verified,40331.0,Current
470.15,moving,Individual,14.46,470.15,20000.0,2726.0,0.0,0.0,1.0,C,7.0,7.2,22.0,730.0,734.0,NY,10+ years,MORTGAGE,Verified,79000.0,Current
481.84,debt_consolidation,Joint App,21.85,481.84,17500.0,27774.0,0.0,0.0,7.0,D,6.0,92.6,25.0,665.0,669.0,FL,10+ years,MORTGAGE,Not Verified,44000.0,Current
444.79,debt_consolidation,Individual,11.99,444.79,20000.0,32267.0,0.0,1.0,4.0,B,9.0,92.2,17.0,680.0,684.0,TX,6 years,MORTGAGE,Source Verified,230957.0,Current
386.85,debt_consolidation,Individual,25.69,11704.52,13000.0,13664.0,0.0,0.0,0.0,F,12.0,62.1,16.0,690.0,694.0,TX,5 years,RENT,Verified,36000.0,Fully Paid
524.32,debt_consolidation,Joint App,9.44,524.32,25000.0,9908.0,0.0,0.0,2.0,B,6.0,82.6,11.0,720.0,724.0,WA,6 years,MORTGAGE,Not Verified,46000.0,Current
224.04,debt_consolidation,Individual,9.44,224.04,7000.0,8626.0,0.0,1.0,0.0,B,15.0,13.8,18.0,735.0,739.0,FL,1 year,OWN,Not Verified,40000.0,Current
194.99,debt_consolidation,Individual,10.49,194.99,6000.0,4241.0,0.0,0.0,0.0,B,6.0,54.4,8.0,705.0,709.0,UT,10+ years,RENT,Source Verified,45000.0,Current
90.37,home_improvement,Individual,17.99,90.37,2500.0,92481.0,0.0,1.0,3.0,D,27.0,62.6,79.0,705.0,709.0,NJ,10+ years,MORTGAGE,Verified,155000.0,Current
470.56,debt_consolidation,Individual,10.99,4974.55,14375.0,9709.0,1.0,0.0,4.0,B,9.0,65.6,28.0,675.0,679.0,CA,10+ years,MORTGAGE,Source Verified,60000.0,Fully Paid
279.72,debt_consolidation,Individual,14.08,279.72,12000.0,5244.0,0.0,1.0,4.0,C,9.0,54.1,35.0,660.0,664.0,MI,10+ years,MORTGAGE,Not Verified,65000.0,Current
139.82,moving,Individual,15.59,3335.58,4000.0,1940.0,1.0,0.0,0.0,C,13.0,6.9,15.0,715.0,719.0,MD,< 1 year,OWN,Verified,69520.0,Fully Paid
584.29,debt_consolidation,Joint App,10.41,584.29,18000.0,2411.0,0.0,0.0,0.0,B,5.0,96.4,9.0,690.0,694.0,CO,5 years,RENT,Source Verified,53200.0,Current
583.51,debt_consolidation,Joint App,15.99,583.51,24000.0,8712.0,0.0,0.0,3.0,C,8.0,77.1,19.0,670.0,674.0,OH,8 years,MORTGAGE,Verified,46000.0,Current
949.38,debt_consolidation,Individual,13.44,949.38,28000.0,33864.0,0.0,0.0,4.0,C,17.0,43.2,40.0,700.0,704.0,CT,10+ years,MORTGAGE,Verified,198000.0,Charged Off
800.71,debt_consolidation,Individual,9.49,800.71,25000.0,24125.0,0.0,0.0,3.0,B,10.0,68.9,20.0,695.0,699.0,OR,6 years,MORTGAGE,Verified,103000.0,Current
163.67,debt_consolidation,Individual,10.99,163.67,5000.0,18569.0,0.0,0.0,0.0,B,13.0,75.4,27.0,670.0,674.0,MO,4 years,RENT,Verified,53000.0,Fully Paid
172.84,debt_consolidation,Individual,8.19,172.84,5500.0,5233.0,0.0,0.0,1.0,A,8.0,22.5,11.0,710.0,714.0,CA,< 1 year,MORTGAGE,Not Verified,139000.0,Current
237.84,credit_card,Individual,8.81,237.84,7500.0,9483.0,0.0,1.0,0.0,A,11.0,45.8,17.0,700.0,704.0,IL,5 years,RENT,Source Verified,29300.0,Current
342.56,home_improvement,Individual,15.59,10.84,9800.0,4732.0,2.0,1.0,5.0,C,8.0,55.7,50.0,665.0,669.0,GA,4 years,MORTGAGE,Verified,98821.0,Fully Paid
679.48,debt_consolidation,Individual,13.58,679.48,20000.0,11514.0,0.0,1.0,2.0,C,11.0,50.9,18.0,685.0,689.0,NH,10+ years,MORTGAGE,Source Verified,40000.0,Late (31-120 days)
529.88,home_improvement,Individual,20.0,529.88,20000.0,7869.0,0.0,0.0,1.0,D,10.0,59.6,20.0,685.0,689.0,TX,2 years,MORTGAGE,Verified,62000.0,Charged Off
